Concepto,Fecha,Valor
"Murcia, Región de. General. Variación en lo que va de año. ",1727733600000,11.7
"Murcia, Región de. General. Variación en lo que va de año. ",1719784800000,8.6
"Murcia, Región de. General. Variación en lo que va de año. ",1711922400000,5.6
"Murcia, Región de. General. Variación en lo que va de año. ",1704063600000,1.7
"Murcia, Región de. General. Variación en lo que va de año. ",1696111200000,3.8
"Murcia, Región de. General. Variación en lo que va de año. ",1688162400000,3.4
"Murcia, Región de. General. Variación en lo que va de año. ",1680300000000,2.0
"Murcia, Región de. General. Variación en lo que va de año. ",1672527600000,-0.1
"Murcia, Región de. Vivienda nueva. Índice. ",1759269600000,208.906
"Murcia, Región de. Vivienda nueva. Índice. ",1751320800000,198.138
"Murcia, Región de. Vivienda nueva. Índice. ",1743458400000,196.314
"Murcia, Región de. Vivienda nueva. Índice. ",1735686000000,191.756
"Murcia, Región de. Vivienda nueva. Índice. ",1727733600000,185.959
"Murcia, Región de. Vivienda nueva. Índice. ",1719784800000,176.335
"Murcia, Región de. Vivienda nueva. Índice. ",1711922400000,175.354
"Murcia, Región de. Vivienda nueva. Índice. ",1704063600000,172.668
"Murcia, Región de. Vivienda nueva. Índice. ",1696111200000,165.316
"Murcia, Región de. Vivienda nueva. Índice. ",1688162400000,163.918
"Murcia, Región de. Vivienda nueva. Índice. ",1680300000000,162.88
"Murcia, Región de. Vivienda nueva. Índice. ",1672527600000,158.58
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1759269600000,5.4
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1751320800000,0.9
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1743458400000,2.4
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1735686000000,3.1
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1727733600000,5.5
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1719784800000,0.6
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1711922400000,1.6
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1704063600000,4.4
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1696111200000,0.9
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1688162400000,0.6
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1680300000000,2.7
"Murcia, Región de. Vivienda nueva. Variación trimestral. ",1672527600000,0.4
"Murcia, Región de. Vivienda nueva. Variación anual. ",1759269600000,12.3
"Murcia, Región de. Vivienda nueva. Variación anual. ",1751320800000,12.4
"Murcia, Región de. Vivienda nueva. Variación anual. ",1743458400000,12.0
"Murcia, Región de. Vivienda nueva. Variación anual. ",1735686000000,11.1
"Murcia, Región de. Vivienda nueva. Variación anual. ",1727733600000,12.5
"Murcia, Región de. Vivienda nueva. Variación anual. ",1719784800000,7.6
"Murcia, Región de. Vivienda nueva. Variación anual. ",1711922400000,7.7
"Murcia, Región de. Vivienda nueva. Variación anual. ",1704063600000,8.9
"Murcia, Región de. Vivienda nueva. Variación anual. ",1696111200000,4.7
"Murcia, Región de. Vivienda nueva. Variación anual. ",1688162400000,6.8
"Murcia, Región de. Vivienda nueva. Variación anual. ",1680300000000,5.3
"Murcia, Región de. Vivienda nueva. Variación anual. ",1672527600000,6.0
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1759269600000,12.3
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1751320800000,6.5
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1743458400000,5.6
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1735686000000,3.1
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1727733600000,12.5
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1719784800000,6.7
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1711922400000,6.1
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1704063600000,4.4
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1696111200000,4.7
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1688162400000,3.8
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1680300000000,3.1
"Murcia, Región de. Vivienda nueva. Variación en lo que va de año. ",1672527600000,0.4
"Murcia, Región de. Vivienda segunda mano. Índice. ",1759269600000,166.815
"Murcia, Región de. Vivienda segunda mano. Índice. ",1751320800000,163.794
"Murcia, Región de. Vivienda segunda mano. Índice. ",1743458400000,158.133
"Murcia, Región de. Vivienda segunda mano. Índice. ",1735686000000,150.149
"Murcia, Región de. Vivienda segunda mano. Índice. ",1727733600000,145.469
"Murcia, Región de. Vivienda segunda mano. Índice. ",1719784800000,141.987
"Murcia, Región de. Vivienda segunda mano. Índice. ",1711922400000,137.577
"Murcia, Región de. Vivienda segunda mano. Índice. ",1704063600000,132.189
"Murcia, Región de. Vivienda segunda mano. Índice. ",1696111200000,130.424
"Murcia, Región de. Vivienda segunda mano. Índice. ",1688162400000,129.994
"Murcia, Región de. Vivienda segunda mano. Índice. ",1680300000000,128.024
"Murcia, Región de. Vivienda segunda mano. Índice. ",1672527600000,125.563
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1759269600000,1.8
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1751320800000,3.6
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1743458400000,5.3
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1735686000000,3.2
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1727733600000,2.5
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1719784800000,3.2
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1711922400000,4.1
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1704063600000,1.4
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1696111200000,0.3
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1688162400000,1.5
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1680300000000,2.0
"Murcia, Región de. Vivienda segunda mano. Variación trimestral. ",1672527600000,-0.1
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1759269600000,14.7
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1751320800000,15.4
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1743458400000,14.9
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1735686000000,13.6
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1727733600000,11.5
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1719784800000,9.2
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1711922400000,7.5
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1704063600000,5.3
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1696111200000,3.7
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1688162400000,1.7
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1680300000000,0.9
"Murcia, Región de. Vivienda segunda mano. Variación anual. ",1672527600000,1.1
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1759269600000,14.7
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1751320800000,12.6
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1743458400000,8.7
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1735686000000,3.2
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1727733600000,11.5
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1719784800000,8.9
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1711922400000,5.5
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1704063600000,1.4
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1696111200000,3.7
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1688162400000,3.4
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1680300000000,1.8
"Murcia, Región de. Vivienda segunda mano. Variación en lo que va de año. ",1672527600000,-0.1
"Navarra, Comunidad Foral de. General. Índice. ",1759269600000,167.127
"Navarra, Comunidad Foral de. General. Índice. ",1751320800000,166.609
"Navarra, Comunidad Foral de. General. Índice. ",1743458400000,162.614
"Navarra, Comunidad Foral de. General. Índice. ",1735686000000,156.05
"Navarra, Comunidad Foral de. General. Índice. ",1727733600000,150.034
"Navarra, Comunidad Foral de. General. Índice. ",1719784800000,150.225
"Navarra, Comunidad Foral de. General. Índice. ",1711922400000,145.143
"Navarra, Comunidad Foral de. General. Índice. ",1704063600000,140.034
"Navarra, Comunidad Foral de. General. Índice. ",1696111200000,132.884
"Navarra, Comunidad Foral de. General. Índice. ",1688162400000,135.687
"Navarra, Comunidad Foral de. General. Índice. ",1680300000000,131.585
"Navarra, Comunidad Foral de. General. Índice. ",1672527600000,130.11
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1759269600000,0.3
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1751320800000,2.5
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1743458400000,4.2
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1735686000000,4.0
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1727733600000,-0.1
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1719784800000,3.5
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1711922400000,3.6
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1704063600000,5.4
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1696111200000,-2.1
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1688162400000,3.1
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1680300000000,1.1
"Navarra, Comunidad Foral de. General. Variación trimestral. ",1672527600000,2.5
"Navarra, Comunidad Foral de. General. Variación anual. ",1759269600000,11.4
"Navarra, Comunidad Foral de. General. Variación anual. ",1751320800000,10.9
"Navarra, Comunidad Foral de. General. Variación anual. ",1743458400000,12.0
"Navarra, Comunidad Foral de. General. Variación anual. ",1735686000000,11.4
"Navarra, Comunidad Foral de. General. Variación anual. ",1727733600000,12.9
"Navarra, Comunidad Foral de. General. Variación anual. ",1719784800000,10.7
"Navarra, Comunidad Foral de. General. Variación anual. ",1711922400000,10.3
"Navarra, Comunidad Foral de. General. Variación anual. ",1704063600000,7.6
"Navarra, Comunidad Foral de. General. Variación anual. ",1696111200000,4.7
"Navarra, Comunidad Foral de. General. Variación anual. ",1688162400000,7.6
"Navarra, Comunidad Foral de. General. Variación anual. ",1680300000000,5.6
"Navarra, Comunidad Foral de. General. Variación anual. ",1672527600000,5.8
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1759269600000,11.4
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1751320800000,11.0
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1743458400000,8.4
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1735686000000,4.0
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1727733600000,12.9
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1719784800000,13.0
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1711922400000,9.2
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1704063600000,5.4
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1696111200000,4.7
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1688162400000,6.9
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1680300000000,3.7
"Navarra, Comunidad Foral de. General. Variación en lo que va de año. ",1672527600000,2.5
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1759269600000,186.286
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1751320800000,189.402
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1743458400000,186.54
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1735686000000,182.097
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1727733600000,172.467
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1719784800000,174.133
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1711922400000,167.359
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1704063600000,161.074
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1696111200000,147.75
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1688162400000,151.806
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1680300000000,146.067
"Navarra, Comunidad Foral de. Vivienda nueva. Índice. ",1672527600000,142.913
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1759269600000,-1.6
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1751320800000,1.5
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1743458400000,2.4
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1735686000000,5.6
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1727733600000,-1.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1719784800000,4.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1711922400000,3.9
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1704063600000,9.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1696111200000,-2.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1688162400000,3.9
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1680300000000,2.2
"Navarra, Comunidad Foral de. Vivienda nueva. Variación trimestral. ",1672527600000,4.9
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1759269600000,8.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1751320800000,8.8
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1743458400000,11.5
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1735686000000,13.1
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1727733600000,16.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1719784800000,14.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1711922400000,14.6
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1704063600000,12.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1696111200000,8.4
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1688162400000,13.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1680300000000,12.6
"Navarra, Comunidad Foral de. Vivienda nueva. Variación anual. ",1672527600000,8.9
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1759269600000,8.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1751320800000,9.8
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1743458400000,8.2
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1735686000000,5.6
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1727733600000,16.7
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1719784800000,17.9
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1711922400000,13.3
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1704063600000,9.0
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1696111200000,8.4
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1688162400000,11.4
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1680300000000,7.2
"Navarra, Comunidad Foral de. Vivienda nueva. Variación en lo que va de año. ",1672527600000,4.9
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1759269600000,159.444
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1751320800000,157.427
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1743458400000,152.961
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1735686000000,145.513
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1727733600000,140.98
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1719784800000,140.498
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1711922400000,136.148
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1704063600000,131.536
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1696111200000,127.149
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1688162400000,129.443
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1680300000000,126.004
"Navarra, Comunidad Foral de. Vivienda segunda mano. Índice. ",1672527600000,125.22
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1759269600000,1.3
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1751320800000,2.9
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1743458400000,5.1
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1735686000000,3.2
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1727733600000,0.3
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1719784800000,3.2
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1711922400000,3.5
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1704063600000,3.4
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1696111200000,-1.8
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1688162400000,2.7
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1680300000000,0.6
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación trimestral. ",1672527600000,1.4
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1759269600000,13.1
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1751320800000,12.0
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1743458400000,12.3
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1735686000000,10.6
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1727733600000,10.9
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1719784800000,8.5
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1711922400000,8.1
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1704063600000,5.0
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1696111200000,3.0
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1688162400000,4.9
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1680300000000,2.6
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación anual. ",1672527600000,4.3
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1759269600000,13.1
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1751320800000,11.7
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1743458400000,8.5
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1735686000000,3.2
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1727733600000,10.9
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1719784800000,10.5
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1711922400000,7.1
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1704063600000,3.4
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1696111200000,3.0
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1688162400000,4.8
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1680300000000,2.0
"Navarra, Comunidad Foral de. Vivienda segunda mano. Variación en lo que va de año. ",1672527600000,1.4
País Vasco. General. Índice. ,1759269600000,170.638
País Vasco. General. Índice. ,1751320800000,168.61
País Vasco. General. Índice. ,1743458400000,164.98
País Vasco. General. Índice. ,1735686000000,159.472
País Vasco. General. Índice. ,1727733600000,151.915
País Vasco. General. Índice. ,1719784800000,151.029
País Vasco. General. Índice. ,1711922400000,146.777
País Vasco. General. Índice. ,1704063600000,141.867
País Vasco. General. Índice. ,1696111200000,137.252
País Vasco. General. Índice. ,1688162400000,139.33
País Vasco. General. Índice. ,1680300000000,135.331
País Vasco. General. Índice. ,1672527600000,133.352
País Vasco. General. Variación trimestral. ,1759269600000,1.2
País Vasco. General. Variación trimestral. ,1751320800000,2.2
País Vasco. General. Variación trimestral. ,1743458400000,3.5
País Vasco. General. Variación trimestral. ,1735686000000,5.0
País Vasco. General. Variación trimestral. ,1727733600000,0.6
País Vasco. General. Variación trimestral. ,1719784800000,2.9
País Vasco. General. Variación trimestral. ,1711922400000,3.5
País Vasco. General. Variación trimestral. ,1704063600000,3.4
País Vasco. General. Variación trimestral. ,1696111200000,-1.5
País Vasco. General. Variación trimestral. ,1688162400000,3.0
País Vasco. General. Variación trimestral. ,1680300000000,1.5
País Vasco. General. Variación trimestral. ,1672527600000,0.9
País Vasco. General. Variación anual. ,1759269600000,12.3
País Vasco. General. Variación anual. ,1751320800000,11.6
País Vasco. General. Variación anual. ,1743458400000,12.4
País Vasco. General. Variación anual. ,1735686000000,12.4
País Vasco. General. Variación anual. ,1727733600000,10.7
País Vasco. General. Variación anual. ,1719784800000,8.4
País Vasco. General. Variación anual. ,1711922400000,8.5
País Vasco. General. Variación anual. ,1704063600000,6.4
País Vasco. General. Variación anual. ,1696111200000,3.9
País Vasco. General. Variación anual. ,1688162400000,3.8
País Vasco. General. Variación anual. ,1680300000000,3.0
País Vasco. General. Variación anual. ,1672527600000,3.1
País Vasco. General. Variación en lo que va de año. ,1759269600000,12.3
País Vasco. General. Variación en lo que va de año. ,1751320800000,11.0
País Vasco. General. Variación en lo que va de año. ,1743458400000,8.6
País Vasco. General. Variación en lo que va de año. ,1735686000000,5.0
País Vasco. General. Variación en lo que va de año. ,1727733600000,10.7
País Vasco. General. Variación en lo que va de año. ,1719784800000,10.0
País Vasco. General. Variación en lo que va de año. ,1711922400000,6.9
País Vasco. General. Variación en lo que va de año. ,1704063600000,3.4
País Vasco. General. Variación en lo que va de año. ,1696111200000,3.9
País Vasco. General. Variación en lo que va de año. ,1688162400000,5.4
País Vasco. General. Variación en lo que va de año. ,1680300000000,2.4
País Vasco. General. Variación en lo que va de año. ,1672527600000,0.9
País Vasco. Vivienda nueva. Índice. ,1759269600000,201.453
País Vasco. Vivienda nueva. Índice. ,1751320800000,201.274
País Vasco. Vivienda nueva. Índice. ,1743458400000,202.229
País Vasco. Vivienda nueva. Índice. ,1735686000000,199.773
País Vasco. Vivienda nueva. Índice. ,1727733600000,182.476
País Vasco. Vivienda nueva. Índice. ,1719784800000,186.4
País Vasco. Vivienda nueva. Índice. ,1711922400000,180.725
País Vasco. Vivienda nueva. Índice. ,1704063600000,174.647
País Vasco. Vivienda nueva. Índice. ,1696111200000,162.127
País Vasco. Vivienda nueva. Índice. ,1688162400000,163.137
País Vasco. Vivienda nueva. Índice. ,1680300000000,156.854
País Vasco. Vivienda nueva. Índice. ,1672527600000,155.512
País Vasco. Vivienda nueva. Variación trimestral. ,1759269600000,0.1
País Vasco. Vivienda nueva. Variación trimestral. ,1751320800000,-0.5
País Vasco. Vivienda nueva. Variación trimestral. ,1743458400000,1.2
País Vasco. Vivienda nueva. Variación trimestral. ,1735686000000,9.5
País Vasco. Vivienda nueva. Variación trimestral. ,1727733600000,-2.1
País Vasco. Vivienda nueva. Variación trimestral. ,1719784800000,3.1
País Vasco. Vivienda nueva. Variación trimestral. ,1711922400000,3.5
País Vasco. Vivienda nueva. Variación trimestral. ,1704063600000,7.7
País Vasco. Vivienda nueva. Variación trimestral. ,1696111200000,-0.6
País Vasco. Vivienda nueva. Variación trimestral. ,1688162400000,4.0
País Vasco. Vivienda nueva. Variación trimestral. ,1680300000000,0.9
País Vasco. Vivienda nueva. Variación trimestral. ,1672527600000,2.6
País Vasco. Vivienda nueva. Variación anual. ,1759269600000,10.4
País Vasco. Vivienda nueva. Variación anual. ,1751320800000,8.0
País Vasco. Vivienda nueva. Variación anual. ,1743458400000,11.9
País Vasco. Vivienda nueva. Variación anual. ,1735686000000,14.4
País Vasco. Vivienda nueva. Variación anual. ,1727733600000,12.6
País Vasco. Vivienda nueva. Variación anual. ,1719784800000,14.3
País Vasco. Vivienda nueva. Variación anual. ,1711922400000,15.2
País Vasco. Vivienda nueva. Variación anual. ,1704063600000,12.3
País Vasco. Vivienda nueva. Variación anual. ,1696111200000,7.0
País Vasco. Vivienda nueva. Variación anual. ,1688162400000,8.7
País Vasco. Vivienda nueva. Variación anual. ,1680300000000,5.1
País Vasco. Vivienda nueva. Variación anual. ,1672527600000,3.8
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1759269600000,10.4
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1751320800000,10.3
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1743458400000,10.8
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1735686000000,9.5
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1727733600000,12.6
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1719784800000,15.0
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1711922400000,11.5
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1704063600000,7.7
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1696111200000,7.0
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1688162400000,7.7
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1680300000000,3.5
País Vasco. Vivienda nueva. Variación en lo que va de año. ,1672527600000,2.6
País Vasco. Vivienda segunda mano. Índice. ,1759269600000,164.266
País Vasco. Vivienda segunda mano. Índice. ,1751320800000,161.98
País Vasco. Vivienda segunda mano. Índice. ,1743458400000,157.694
País Vasco. Vivienda segunda mano. Índice. ,1735686000000,151.782
País Vasco. Vivienda segunda mano. Índice. ,1727733600000,145.77
País Vasco. Vivienda segunda mano. Índice. ,1719784800000,144.025
País Vasco. Vivienda segunda mano. Índice. ,1711922400000,140.047
País Vasco. Vivienda segunda mano. Índice. ,1704063600000,135.367
País Vasco. Vivienda segunda mano. Índice. ,1696111200000,132.191
País Vasco. Vivienda segunda mano. Índice. ,1688162400000,134.449
País Vasco. Vivienda segunda mano. Índice. ,1680300000000,130.873
País Vasco. Vivienda segunda mano. Índice. ,1672527600000,128.791
País Vasco. Vivienda segunda mano. Variación trimestral. ,1759269600000,1.4
País Vasco. Vivienda segunda mano. Variación trimestral. ,1751320800000,2.7
País Vasco. Vivienda segunda mano. Variación trimestral. ,1743458400000,3.9
País Vasco. Vivienda segunda mano. Variación trimestral. ,1735686000000,4.1
País Vasco. Vivienda segunda mano. Variación trimestral. ,1727733600000,1.2
País Vasco. Vivienda segunda mano. Variación trimestral. ,1719784800000,2.8
País Vasco. Vivienda segunda mano. Variación trimestral. ,1711922400000,3.5
País Vasco. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.4
País Vasco. Vivienda segunda mano. Variación trimestral. ,1696111200000,-1.7
País Vasco. Vivienda segunda mano. Variación trimestral. ,1688162400000,2.7
País Vasco. Vivienda segunda mano. Variación trimestral. ,1680300000000,1.6
País Vasco. Vivienda segunda mano. Variación trimestral. ,1672527600000,0.6
